Date,Close/Last,Volume,Open,High,Low
08/09/2017,$157.49,10994800,$156.05,$157.71,$155.20
08/08/2017,$157.50,15413790,$158.56,$159.84,$156.80
08/07/2017,$158.84,15873550,$154.83,$158.99,$154.37
08/04/2017,$153.33,10023700,$154.32,$154.32,$152.16
08/03/2017,$153.32,12412750,$152.10,$153.80,$149.60
08/02/2017,$151.91,19494160,$155.47,$155.75,$149.10
08/01/2017,$154.73,11976760,$156.25,$156.61,$153.80
07/31/2017,$154.95,17750860,$158.90,$159.39,$153.50
07/28/2017,$157.56,14438300,$153.96,$158.96,$152.82
07/27/2017,$154.15,26027590,$157.85,$160.39,$151.33
07/26/2017,$155.79,14425820,$152.53,$156.00,$152.36
07/25/2017,$152.44,8447232,$152.36,$152.75,$150.85
07/24/2017,$152.26,10630370,$152.77,$153.23,$151.60
07/21/2017,$151.89,11441250,$151.79,$152.15,$150.31
07/20/2017,$152.11,16606860,$153.96,$154.12,$151.84
07/19/2017,$153.15,16776380,$155.14,$156.41,$152.64
07/18/2017,$153.75,15292620,$151.08,$154.60,$150.48
07/17/2017,$151.23,15317140,$153.53,$153.70,$150.42
07/14/2017,$151.83,11459670,$150.12,$152.25,$149.69
07/13/2017,$149.52,11672540,$149.52,$150.00,$148.00
07/12/2017,$149.00,14940130,$147.38,$149.30,$146.85
07/11/2017,$145.81,13507130,$144.29,$145.87,$143.26
07/10/2017,$143.81,10334210,$143.00,$144.16,$142.25
07/07/2017,$142.43,8034802,$142.65,$143.3785,$141.831
07/06/2017,$142.20,11918460,$143.01,$143.62,$141.83
07/05/2017,$144.87,16969000,$141.16,$145.00,$140.33
07/03/2017,$140.99,6975712,$141.75,$142.49,$139.495
06/30/2017,$140.90,12267040,$141.03,$142.38,$139.92
06/29/2017,$140.81,24112460,$143.16,$143.56,$137.52
06/28/2017,$143.95,17738130,$142.65,$144.37,$141.48
06/27/2017,$141.53,17357530,$143.90,$144.38,$141.10
06/26/2017,$142.73,17820360,$144.03,$145.36,$141.27
06/23/2017,$143.01,11748910,$142.10,$143.34,$141.60
06/22/2017,$142.27,21880720,$142.05,$144.68,$140.88
06/21/2017,$143.29,30893320,$138.82,$143.50,$138.02
06/20/2017,$138.38,19974660,$140.08,$140.63,$137.93
06/19/2017,$139.47,24921200,$137.81,$140.40,$137.40
06/16/2017,$134.87,36327490,$136.28,$136.50,$133.55
06/15/2017,$135.08,30498630,$135.64,$135.67,$133.10
06/14/2017,$136.67,32828070,$137.80,$139.25,$135.26
06/13/2017,$136.60,40858290,$141.88,$142.244,$135.90
06/12/2017,$139.08,32160830,$139.17,$142.20,$136.05
06/09/2017,$139.44,54344790,$144.57,$148.29,$137.01
06/08/2017,$142.34,81317190,$142.51,$143.70,$135.21
06/07/2017,$125.64,9429288,$125.08,$125.91,$124.11
06/06/2017,$124.62,9249509,$125.61,$126.20,$124.27
06/05/2017,$125.37,10027960,$124.02,$125.56,$123.87
06/02/2017,$124.13,7341037,$123.72,$124.53,$123.24
06/01/2017,$123.97,8894392,$122.82,$124.00,$122.26
05/31/2017,$122.46,11580420,$123.64,$124.1753,$122.00
05/30/2017,$123.91,8335992,$124.08,$124.88,$123.53
05/26/2017,$123.99,7555771,$123.93,$124.65,$123.10
05/25/2017,$123.63,12478840,$123.74,$124.45,$122.31
05/24/2017,$122.81,8370763,$123.07,$123.684,$121.95
05/23/2017,$122.93,14353420,$124.67,$125.675,$122.85
05/22/2017,$124.75,13479320,$124.98,$125.59,$123.555
05/19/2017,$123.22,21049110,$123.96,$126.40,$123.07
05/18/2017,$121.27,37098420,$116.31,$122.63,$114.00
05/17/2017,$120.72,19770550,$123.25,$123.89,$120.50
05/16/2017,$124.02,18143610,$121.98,$124.34,$121.74
05/15/2017,$121.40,11112300,$121.03,$121.49,$120.031
05/12/2017,$120.34,9814886,$120.37,$120.4677,$119.51
05/11/2017,$120.16,11347940,$120.13,$120.50,$118.25
05/10/2017,$119.98,9338224,$120.01,$120.33,$119.10
05/09/2017,$120.00,15194460,$118.62,$120.00,$118.07
05/08/2017,$116.86,6460771,$116.90,$117.51,$116.20
05/05/2017,$116.04,7088097,$116.05,$116.15,$114.80
05/04/2017,$115.86,6977683,$115.94,$116.41,$115.15
05/03/2017,$116.57,10587910,$117.95,$118.00,$115.12
05/02/2017,$118.09,10032340,$117.07,$118.69,$117.00
05/01/2017,$116.68,7312691,$115.63,$117.24,$115.50
04/28/2017,$115.50,6981258,$115.90,$115.99,$115.00
04/27/2017,$115.43,9435857,$115.00,$115.96,$114.83
04/26/2017,$114.97,6674081,$115.37,$115.75,$114.6223
04/25/2017,$115.48,11332290,$115.54,$115.82,$114.80
04/24/2017,$114.86,13417020,$114.04,$115.16,$114.02
04/21/2017,$113.11,8960952,$112.80,$113.17,$112.30
04/20/2017,$112.96,13771690,$111.53,$113.60,$111.48
04/19/2017,$110.76,9595884,$111.99,$112.20,$110.57
04/18/2017,$111.23,8297300,$111.20,$112.20,$110.8674
04/17/2017,$111.76,7111117,$110.91,$111.87,$110.30
04/13/2017,$110.21,6854470,$110.72,$111.45,$109.82
04/12/2017,$110.63,8097064,$110.50,$111.70,$110.31
04/11/2017,$110.44,10010850,$111.40,$111.79,$109.46
04/10/2017,$111.70,14796220,$109.00,$111.88,$108.84
04/07/2017,$108.99,8341495,$107.88,$109.07,$106.76
04/06/2017,$108.04,5201954,$107.59,$108.42,$107.15
04/05/2017,$107.44,8187964,$108.36,$108.82,$107.32
04/04/2017,$107.52,6477898,$107.87,$108.26,$106.88
04/03/2017,$108.09,7783911,$108.85,$109.47,$107.52
03/31/2017,$107.83,8994726,$108.50,$109.1186,$107.78
03/30/2017,$108.85,10587160,$109.729,$110.45,$108.66
03/29/2017,$109.51,8784547,$107.97,$109.74,$107.69
03/28/2017,$107.80,6467098,$108.23,$108.95,$107.4601
03/27/2017,$108.08,7699358,$106.65,$108.19,$106.51
03/24/2017,$108.04,7572922,$108.40,$109.13,$107.23
03/23/2017,$108.25,13398120,$106.95,$108.83,$106.44
03/22/2017,$106.09,7144945,$104.64,$106.12,$103.98
03/21/2017,$105.09,13868960,$108.46,$108.70,$104.70
03/20/2017,$107.25,12447930,$106.23,$108.20,$105.94
03/17/2017,$105.61,8760765,$105.17,$106.50,$104.86
03/16/2017,$105.63,12313540,$105.25,$105.65,$104.301
03/15/2017,$103.69,11670640,$104.37,$104.49,$102.60
03/14/2017,$104.25,7746539,$104.61,$106.00,$103.8221
03/13/2017,$105.18,16103740,$103.52,$106.25,$103.47
03/10/2017,$103.39,4113497,$103.43,$103.70,$102.63
03/09/2017,$103.24,4521801,$102.97,$103.75,$102.76
